f0,f1,f2,f3,target
0.40402985,-0.37320513,-0.23774631,-0.23694801,0.066570036
0.35927448,-0.6268883,-0.26651382,-0.45545697,-0.042535156
0.25565878,-0.6509128,-0.07524881,-0.35205525,0.055369914
0.087399445,-0.6965312,-0.093274824,-0.37138122,0.11460575
0.042321768,-0.92277336,-0.08079253,-0.5383984,0.032606605
-0.14938205,-0.8207292,0.0025864441,-0.39147112,0.06795417
-0.20272312,-1.0158628,-0.045311254,-0.5665971,-0.06789643
-0.30971986,-0.97660893,0.052891754,-0.4242038,0.0807043
-0.45855853,-0.8808491,0.110955305,-0.3842229,0.03440982
-0.4696728,-0.935691,0.06553321,-0.43602026,0.075799376
-0.5411915,-0.8844635,0.09444987,-0.36011866,0.021767527
-0.63650143,-0.7553712,0.08099954,-0.34110707,0.06181085
-0.8357912,-0.3433393,0.18222502,0.00015915692,0.1349865
-0.78317416,-0.33861023,0.10621732,-0.0802457,0.06601696
-0.82396954,-0.09541498,0.04530413,0.04904865,0.11054082
-0.9019533,0.10651325,-0.0022672985,0.1112358,0.13561162
-0.91053283,0.4033351,0.07884312,0.3064988,0.20386064
-0.87893784,0.5398942,-0.041770477,0.28236738,0.08215225
-0.84838754,0.7717886,-0.092353374,0.393771,0.061063938
-0.7208249,0.9812375,-0.1602327,0.5165311,-0.0055367183
-0.7303165,1.1120402,-0.21130227,0.4870493,-0.011033436
-0.80841595,1.3731614,-0.2892161,0.46108344,-0.12791584
-0.6683889,1.5561192,-0.34665075,0.56219673,-0.07395025
-0.53970945,1.5612693,-0.4053369,0.45181802,-0.13903792
-0.5084436,1.6584957,-0.5870047,0.3267612,-0.4101134
-0.47619462,1.718797,-0.59733206,0.37870774,-0.31526804
-0.41370162,1.6670699,-0.6154505,0.24208866,-0.35140896
-0.3108829,1.7568178,-0.6504159,0.34837356,-0.38007903
-0.23214254,1.5447333,-0.85005933,-0.06755598,-0.6002288
-0.16652015,1.4826809,-0.8638694,-0.17932773,-0.7325699
-0.19406395,1.4036169,-0.9201325,-0.30371633,-0.78898674
-0.1722086,1.3319087,-0.9658688,-0.37258306,-0.761355
-0.16312413,1.1436964,-0.7939388,-0.40488327,-0.7345966
-0.016457155,0.85815966,-0.8374355,-0.6200331,-0.81729966
-0.07370862,0.75468063,-0.7814854,-0.55091614,-0.83634764
-0.046772588,0.5633799,-0.8737143,-0.89000916,-0.96405894
0.0007593323,0.22909777,-0.7968735,-1.006025,-1.0895425
-0.038152352,0.13204716,-0.78357923,-1.0434282,-0.9540361
0.024923192,-0.036310926,-0.5644242,-0.9449351,-0.7638049
0.13104507,-0.18500605,-0.5801599,-0.9116312,-0.92915046
0.00019549725,-0.30803803,-0.36128005,-0.8499162,-0.79584205
-0.010352784,-0.27938196,-0.36080262,-0.8031359,-0.72749895
0.067317106,-0.41520506,-0.24305828,-0.6423138,-0.5835741
-0.015860977,-0.493955,-0.016094021,-0.623305,-0.5261812
-0.0036956195,-0.57807004,0.088309854,-0.5279288,-0.51637655
0.14148958,-0.55386484,0.16473763,-0.22583167,-0.35436216
0.11721361,-0.67484593,0.36115566,-0.076963075,-0.2571235
0.20933999,-0.5493988,0.4620462,0.19430692,-0.11256784
0.14190552,-0.45749,0.6712679,0.5428731,0.10737499
0.12658364,-0.41492787,0.84220546,0.6743243,0.2086798
0.11858482,-0.40825573,0.8432754,0.76969373,0.22737533
0.18710464,-0.27862644,0.9914723,1.0956876,0.43922922
0.1471427,-0.25645608,1.0282924,1.128444,0.46859443
0.28447762,-0.20069806,0.957541,1.258516,0.37114275
0.06797387,-0.015893273,1.2622459,1.563389,0.7190647
0.05609171,0.13016312,1.1865281,1.6159973,0.64487386
0.056436606,0.058178008,1.2513511,1.6611433,0.7400763
0.13395022,0.0137896715,1.2346805,1.7091216,0.7371783
-0.002366642,0.13915758,1.2194823,1.725269,0.6605915
-0.12824926,0.20804736,1.220005,1.6435764,0.69562757
-0.027118994,0.14425023,1.1736397,1.686092,0.597743
-0.13520151,0.2597628,1.1258624,1.6137193,0.65852886
-0.06313235,-0.0082219485,1.0021578,1.2639523,0.38050815
-0.13399497,0.006771048,0.9569744,1.1445508,0.3784295
-0.0798489,-0.016312353,0.8850991,1.0497733,0.2840416
-0.18893762,-0.04168969,0.81091255,0.8631137,0.145765
-0.09178054,-0.26739803,0.43605676,0.425912,-0.10688421
-0.032634668,-0.2824902,0.3964621,0.29474786,-0.2335616
-0.025967738,-0.30397755,0.4551626,0.2517694,-0.25934425
-0.029002802,-0.2844467,0.37741905,0.12926926,-0.39286387
0.013980656,-0.43144763,0.13166788,-0.2360006,-0.53642964
0.05643472,-0.53594095,-0.02145703,-0.5388327,-0.5902787
0.24226771,-0.6541817,-0.15453587,-0.68385905,-0.7096995
0.34222382,-0.54856527,-0.20056133,-0.71585304,-0.8289057
0.38355288,-0.628278,-0.2822789,-0.86811876,-0.89740556
0.43306327,-0.69806457,-0.36806569,-0.9974759,-0.9839755
0.6644197,-0.7293173,-0.5119653,-1.1465915,-1.1373409
0.7001813,-0.70948124,-0.43976477,-1.1560047,-1.0645506
0.7457693,-0.63264257,-0.48917896,-1.0402874,-0.96422935
0.84797406,-0.70145494,-0.52633375,-1.1243111,-1.0237732
0.94218856,-0.6547258,-0.5936762,-1.1030737,-1.0607681
0.9846601,-0.6293357,-0.7091957,-1.0884595,-1.2041289
0.9209376,-0.46080384,-0.51905763,-0.9083973,-0.95484656
1.0044864,-0.52887255,-0.49167687,-0.86587757,-1.0420066
1.0117378,-0.43952695,-0.47688213,-0.69744456,-0.8264489
0.91532075,-0.34545237,-0.40229407,-0.6276394,-0.7831104
0.95058155,-0.40863997,-0.35142934,-0.50267184,-0.7994253
0.8028178,-0.37883174,-0.31284106,-0.5111924,-0.62557477
0.67677045,-0.3189244,-0.31545854,-0.4630015,-0.78221595
0.7272947,-0.42175683,-0.15736267,-0.34070826,-0.5326744
0.6248377,-0.35096872,-0.18849424,-0.29708648,-0.53412956
0.45811725,-0.4084272,-0.037656605,-0.19573686,-0.50836504
0.4258663,-0.48666695,-0.14298244,-0.2924994,-0.5348737
0.2734215,-0.4413255,-0.03337608,-0.22166872,-0.5229743
0.21386571,-0.46879956,-0.021864899,-0.12777048,-0.55159974
0.019502828,-0.5961547,-0.07083027,-0.34886062,-0.54950523
-0.15553702,-0.4328801,-0.10344527,-0.31112438,-0.52673614
-0.18828538,-0.52308655,-0.093565404,-0.23981111,-0.43978214
-0.39429593,-0.51673895,0.017587792,-0.24462408,-0.3955582
-0.47187763,-0.4489962,-0.04579658,-0.19804132,-0.41335258
-0.6017814,-0.49431688,-0.10609315,-0.4070781,-0.5487835
-0.6017039,-0.40053898,-0.12876254,-0.3478954,-0.5069653
-0.70448244,-0.36583048,-0.22292887,-0.42484787,-0.5944615
-0.69680935,-0.34976563,-0.28305104,-0.43303478,-0.6350271
-0.74073195,-0.17445603,-0.4531967,-0.44197762,-0.6924507
-0.79051954,0.013659346,-0.3953233,-0.3594264,-0.57817274
-0.74552613,0.034422636,-0.4197905,-0.4240849,-0.6208411
-0.9586454,0.41199434,-0.3900547,-0.2664394,-0.5255806
-0.97998387,0.59916294,-0.4424167,-0.12658711,-0.45296073
-0.8861563,0.7663405,-0.5660554,-0.10857667,-0.5570309
-0.9727958,0.87755895,-0.35373965,0.05337517,-0.40730548
-1.0740052,1.099197,-0.33956465,0.07117769,-0.27287966
-0.9995757,1.2288,-0.55628353,0.035279762,-0.40809387
-1.1229136,1.5320519,-0.38451284,0.27600476,-0.21131581
-1.0920082,1.6162899,-0.36206958,0.25091845,-0.16262278
-1.049467,1.7607837,-0.35956696,0.42636728,-0.104744464
-1.1745036,1.9167006,-0.13089952,0.54534644,0.06919185
-1.0259128,1.8486857,-0.31344005,0.40565255,0.058005124
-1.0123955,1.9078717,-0.2712047,0.4731622,-0.06321098
-0.9653192,1.9215009,-0.25327346,0.5113107,0.010819206
-0.9012131,1.7691717,-0.16553187,0.43366313,0.13847826
-0.8806024,1.7463311,-0.12533744,0.506619,0.15351872
-0.7766639,1.6212432,-0.06207164,0.48039505,0.23285404
-0.7017186,1.432916,-0.09115897,0.3838936,0.17013526
-0.4891347,1.2566323,-0.03619185,0.39719957,0.28372705
-0.35116446,0.8827664,-0.101630636,0.14738153,0.06562175
-0.28975376,0.7808977,-0.0069854427,0.18300292,0.26375538
-0.17907126,0.5257788,-0.06781018,0.060218688,0.19213942
0.069593444,0.15630108,-0.12198145,-0.0815836,0.009775378
0.2780887,-0.1747471,-0.13005622,-0.25162297,0.06378558
0.5095789,-0.5248376,-0.20093146,-0.42148748,-0.049673945
0.62393165,-0.7158841,-0.09539344,-0.39345437,0.0038792845
0.7626348,-0.8272638,-0.08342821,-0.2869494,-0.017052017
1.0460111,-1.1308695,-0.1554515,-0.3679362,-0.02968955
1.1179304,-1.1756322,-0.23517299,-0.34974626,0.02196458
1.2151928,-1.4346998,-0.05565189,-0.34172946,0.14661285
1.268208,-1.3993077,-0.12677075,-0.27689436,0.08081667
1.334576,-1.5108721,-0.082721286,-0.24130066,0.17682941
1.4104773,-1.5302858,0.0137839485,-0.057213865,0.299835
1.3476268,-1.3806585,0.038179096,0.0982398,0.32820293
1.3350286,-1.3276242,0.15981229,0.24836962,0.41054723
1.2908008,-1.2338465,0.1913493,0.31402472,0.51945555
1.1438262,-0.96548516,0.3605787,0.62323844,0.71950394
1.043971,-0.72645885,0.40960047,0.8539923,0.83165324
0.9755483,-0.46747398,0.4681842,1.0258884,0.9416765
0.7290369,-0.23306176,0.6420458,1.1534433,0.98502433
0.5529797,0.031716887,0.8498303,1.5254529,1.2600007
0.39188603,0.26290426,0.8902376,1.6838255,1.2674286
0.23775755,0.45465717,0.9530478,1.7370615,1.4672424
0.10553892,0.5786366,0.9245401,1.6982565,1.4036174
-0.09094442,0.8617671,0.9600302,1.8443503,1.5077024
-0.2947078,1.0234939,1.0549049,1.8123022,1.4774464
-0.37906528,1.1667181,1.0783538,1.9017721,1.6687948
-0.4979404,1.1948406,1.0370295,1.7431514,1.4824798
-0.5600544,1.2451264,0.9772645,1.6557798,1.5311866
-0.57220083,1.0403478,0.9915194,1.3502824,1.4363003
-0.66244656,1.0500002,0.88703364,1.1833524,1.3199191
-0.649809,0.9797976,0.77117693,0.97909385,1.1993208
-0.6157487,0.8782456,0.6709469,0.8270909,1.0835102
-0.6856501,0.6448167,0.6433445,0.45975512,1.0705032
-0.62123454,0.41530696,0.5661528,0.12518373,0.87841856
-0.3938701,0.20706604,0.31073782,-0.12116717,0.5972839
-0.32859445,-0.13498428,0.211797,-0.5384985,0.47287077
-0.32701617,-0.21892701,0.13875002,-0.81238633,0.3916724
-0.13516492,-0.6014291,0.0049040616,-1.0511605,0.27762297
-0.07174702,-0.86328536,-0.13662043,-1.3953862,0.025078218
0.09194299,-1.0048106,-0.1994472,-1.5051401,-0.035019614
0.05080631,-1.0778459,-0.13667674,-1.5958773,0.008977014
0.23953423,-1.2807416,-0.35696667,-1.7410854,-0.1274217
0.30569375,-1.3916662,-0.46379375,-1.9439524,-0.3556268
0.33044615,-1.5138105,-0.5134691,-2.1390166,-0.3425616
0.41724274,-1.6062675,-0.42367077,-2.0463896,-0.31632107
0.56667423,-1.7133901,-0.50522655,-2.038627,-0.36272284
0.49971527,-1.6855696,-0.4676388,-1.9686278,-0.2114934
0.49838677,-1.4879359,-0.4333113,-1.7424933,-0.24050696
0.5015064,-1.3419713,-0.4097528,-1.5875535,-0.13772377
0.4097753,-1.2561668,-0.25017208,-1.3479836,0.01160435
0.4076322,-1.095164,-0.24802119,-1.1497408,-0.033682007
0.28901127,-0.84626544,-0.1576573,-0.8558499,0.059593946
0.35416764,-0.7611141,-0.21571153,-0.7158733,0.18824933
0.38102916,-0.6437197,-0.19742072,-0.5698904,0.1397779
0.3570185,-0.5079258,-0.20308997,-0.4347898,0.1374205
0.25783136,-0.18212308,-0.103262626,-0.12842372,0.4126136
0.28423557,-0.09575156,-0.1500449,0.06879076,0.32051727
0.2332591,-0.029299788,-0.11086435,0.18476103,0.37690642
0.26973623,0.04283629,-0.12462464,0.2431218,0.51705533
0.11255026,0.3532817,-0.18458001,0.41011655,0.33608824
0.09710994,0.30474174,-0.30318812,0.19644524,0.22182584
0.010808803,0.52478504,-0.24269873,0.36895853,0.33939236
0.121601336,0.28903732,-0.4139303,0.14170882,0.17047083
-0.007558912,0.5798382,-0.39508566,0.36088753,0.19956693
-0.08359968,0.56425947,-0.4682904,0.25870305,0.10157809
-0.022067042,0.50303054,-0.5825024,0.12596387,0.12136042
-0.08982063,0.48336762,-0.69175863,-0.07885156,-0.07066341
-0.19604912,0.6197797,-0.67922306,0.10425609,-0.016434574
-0.17986955,0.50091,-0.7665188,-0.10129687,-0.17132895
-0.3170952,0.4062747,-0.8297556,-0.42273867,-0.28373194
-0.47633252,0.39062116,-0.8715138,-0.56438476,-0.33051148
-0.46751246,0.4178479,-0.7735873,-0.48030895,-0.35523933
-0.6494525,0.46829805,-0.74762565,-0.4444062,-0.28758985
-0.65982074,0.384582,-0.8866571,-0.6872128,-0.42680162
-0.7481786,0.44774604,-0.73312664,-0.6120538,-0.28153118
-0.93482596,0.4773154,-0.6242952,-0.63238204,-0.21602151
-1.0032833,0.5430317,-0.5486567,-0.5515368,-0.25651821
-1.0823641,0.62233627,-0.41482988,-0.4146695,-0.099803515
-1.1313521,0.70907587,-0.347506,-0.34578294,-0.2423369
-1.2155102,0.75369656,-0.2507391,-0.25816286,0.03425934
-1.1699036,0.6738634,-0.22438578,-0.38802126,-0.10644025
-1.2393202,0.83270305,-0.033284474,0.03380026,0.12206639
-1.3198253,0.8972708,-0.022026286,-0.04265496,0.13357553
-1.11144,0.7709981,0.09217858,0.073867545,0.19011234
-1.1175039,0.93570536,0.13083564,0.28943357,0.27369273
-1.023576,0.9933978,0.2749601,0.49869415,0.47523478
-0.8418886,0.8666546,0.2850031,0.56168526,0.38138458
-0.68889594,0.7112726,0.34140295,0.504904,0.3535694
-0.57122564,0.77170086,0.36785975,0.7052101,0.5524291
-0.44088757,0.61731577,0.46727547,0.7161519,0.5359983
-0.2909065,0.67315686,0.50204045,1.0206925,0.68747795
0.022951474,0.48238066,0.44139075,0.9525372,0.56897014
0.16131103,0.348934,0.44469842,0.99443495,0.45228502
0.36647794,0.17512654,0.4954063,1.0174341,0.57179505
0.5170436,0.059460394,0.5063133,1.1074721,0.499845
0.761007,-0.080386706,0.36729485,1.0545349,0.4349886
0.91320604,-0.2845603,0.34978303,0.9163161,0.3690769
1.0773382,-0.4390207,0.22193155,0.8261941,0.17166123
1.2401361,-0.47831613,0.25518376,0.8619686,0.23233545
1.3764361,-0.6412766,0.11053639,0.79541934,0.254388
1.3624887,-0.695228,0.21956952,0.83141536,0.21502312
1.5486264,-0.7856351,-0.0002664828,0.6417043,0.00010200031
1.5291116,-0.8001076,0.033389468,0.7161982,0.119470045
1.5667892,-0.92010283,0.03888785,0.6264873,-0.027247982
1.4469547,-0.8804626,-0.039428104,0.4866795,-0.11039917
1.4261942,-0.7933996,0.007788114,0.5960451,-0.011942659
1.2826482,-0.65667516,0.096533865,0.66087496,-0.021917421
1.2295755,-0.6390538,0.098967865,0.6012528,-0.06528404
1.1616253,-0.535106,0.123781875,0.56086284,-0.14194113
1.0101551,-0.23367548,0.08172627,0.63944495,-0.08694331
0.8546257,-0.30127466,0.18814981,0.5524869,-0.062397517
0.7482148,-0.08109172,0.15073034,0.586578,-0.027036913
0.5866536,0.21529509,0.29047918,0.8107168,0.07273972
0.40764177,0.29787114,0.28682798,0.73232156,0.17645064
0.28446156,0.3870459,0.35371527,0.6899137,0.038964182
0.06858127,0.6357583,0.4212064,0.6926839,0.20193732
0.06883862,0.6533607,0.33533156,0.5592358,0.049462117
-0.01529671,0.69874257,0.37472716,0.5062451,0.081724204
-0.1584984,0.7963851,0.44602475,0.5159336,0.116153456
-0.19599946,0.75567895,0.40646803,0.33741263,-0.109709434
-0.27217844,0.6993451,0.5148643,0.25984445,0.037769105
-0.34202406,0.7366443,0.44917306,0.200637,-0.040821098
-0.50251323,0.64849365,0.4433537,-0.060647044,-0.16626778
-0.52611846,0.5620632,0.5076316,-0.16738187,-0.08250333
-0.5564678,0.4574003,0.4882968,-0.26136515,-0.06964419
-0.6341122,0.3468257,0.48639077,-0.40591782,-0.3406087
-0.6218343,0.17260772,0.47333378,-0.5343013,-0.2884719
-0.54275095,-0.12644714,0.3333864,-0.8710838,-0.50978714
-0.6328086,-0.22567503,0.35728988,-0.86267036,-0.4462491
-0.6979994,-0.41533643,0.28599378,-1.1911254,-0.6040043
-0.66709787,-0.65582496,0.403803,-1.1894039,-0.5625845
-0.6212625,-0.8693882,0.2365079,-1.415529,-0.67293024
-0.66497236,-1.0364145,0.15226088,-1.6141753,-0.7415775
-0.6601521,-1.1140825,0.17078644,-1.6375502,-0.69285834
-0.5621706,-1.3596021,0.060641002,-1.7620755,-0.97786456
-0.5300392,-1.3555306,0.067714,-1.5670136,-0.9892423
-0.5496028,-1.5172372,0.07319793,-1.6294026,-0.89585626
-0.47178116,-1.5028708,0.03965384,-1.6007663,-0.85624266
-0.43474,-1.4470671,-0.021928312,-1.5084817,-0.91351074
-0.48528478,-1.2673254,0.0548787,-1.280124,-0.7676274
-0.38400248,-1.2160798,0.014993853,-1.1397952,-0.84820044
-0.3305629,-1.1608447,-0.02348964,-1.0519378,-0.86803985
-0.14903845,-0.95902,-0.13049927,-0.7464616,-0.8143655
-0.20815474,-0.7707917,-0.07119606,-0.6605501,-0.7683821
-0.028899858,-0.6369137,-0.2452042,-0.4839923,-0.7758686
0.09213424,-0.5248323,-0.25159442,-0.28507316,-0.7072035
0.110550165,-0.2646658,-0.19644116,-0.069602,-0.59999084
0.08044551,0.009131142,-0.31869712,0.023727058,-0.6666078
0.21941876,0.09091441,-0.33014923,0.08155447,-0.65796065
0.18234038,0.44501662,-0.3819143,0.42390886,-0.56694716
0.42601103,0.54324245,-0.5579689,0.432716,-0.79295254
0.44288066,0.6958206,-0.5059624,0.6030688,-0.59825516
0.32909888,0.8779674,-0.53622746,0.6576156,-0.60275376
0.31554917,1.032455,-0.67528474,0.6323175,-0.67487407
0.41489717,0.9795987,-0.68571115,0.54078513,-0.70742315
0.33207583,1.0498114,-0.68487537,0.49940914,-0.6822828
0.30397543,1.0612414,-0.8072897,0.46459216,-0.8144543
0.28002682,1.0170094,-0.91553056,0.2498859,-0.8414534
0.20144196,1.0425743,-0.75599635,0.38078934,-0.73766255
0.17132828,0.785049,-0.8937374,0.036210302,-0.92783886
0.13153778,0.81348145,-0.8970107,0.0037787054,-0.9705407
-0.025642132,0.6042572,-0.83576757,-0.29447803,-0.93118364
-0.1094179,0.46194685,-0.80925786,-0.3917034,-0.9705003
-0.20309967,0.38844562,-0.8531239,-0.51915586,-1.074823
-0.1729783,0.10916295,-0.9168934,-0.76778764,-1.1419036
-0.36835378,0.021869399,-0.74540454,-0.7764082,-1.0041913
-0.42654547,-0.15307134,-0.66914755,-0.93909717,-0.99671334
-0.41768104,-0.24043,-0.7656105,-1.0300038,-1.077043
-0.58201975,-0.3723605,-0.50552815,-0.9649858,-0.9206529
-0.5600361,-0.37076384,-0.48658368,-0.9942849,-0.85402703
-0.57014054,-0.42515483,-0.42976645,-0.9437152,-0.78847665
-0.5560684,-0.65066886,-0.44177887,-1.0336379,-0.84388775
-0.61626834,-0.51869553,-0.2244277,-0.7212281,-0.68438953
-0.56400895,-0.51507187,-0.17226842,-0.6925818,-0.65123224
-0.4899364,-0.49875358,-0.03029856,-0.38855106,-0.45176244
-0.38823763,-0.53137094,-0.043377474,-0.45790255,-0.33228207
-0.3416471,-0.402738,0.11965311,-0.037700363,-0.19724078
-0.2636191,-0.36975634,0.32731095,0.17453207,0.09604996
-0.27771878,-0.17153673,0.3035435,0.31079555,0.0243426
-0.20140497,-0.06831853,0.3510449,0.5203831,0.11796335
-0.15340576,0.12902266,0.5868828,1.0001041,0.41219324
0.09996806,0.1543929,0.450288,1.0373201,0.36054996
0.074622095,0.3920115,0.5973397,1.3518656,0.5188124
0.11157778,0.523938,0.6454275,1.6967205,0.6286293
0.2410335,0.68436104,0.6046968,1.7547394,0.73152435
0.20230564,0.75784636,0.7799453,1.9611077,0.9351389
0.23374258,0.90738,0.8148732,2.1506405,1.0948086
0.29858527,0.9994368,0.7620108,2.1363277,0.9397702
0.4395662,1.0286965,0.80124444,2.340074,1.036939
0.45419815,0.8490572,0.68001777,2.088795,0.8879553
0.42243385,0.93740135,0.7909719,2.2646766,1.1120745
0.45130482,0.919586,0.7707358,2.213578,1.0889705
0.5413659,0.8914545,0.59216577,2.0399811,0.87053
0.6545439,0.66373557,0.44483468,1.7343875,0.71527326
0.5514875,0.6200397,0.50415593,1.6252328,0.8313684
0.61615056,0.5590113,0.31385827,1.3676637,0.6402901
0.72570354,0.3671802,0.24429221,1.0899055,0.5644999
0.73150885,0.26483858,0.17616828,0.9528002,0.41774663
0.7613854,0.12640294,0.038672123,0.6332153,0.21944052
0.82376015,-0.052377306,-0.053231288,0.2998809,0.14706334
0.8131999,-0.17805049,-0.13673547,0.04566804,0.12375808
0.7843883,-0.3115792,-0.16854876,-0.24657951,0.11816289
0.85740685,-0.414909,-0.27018115,-0.48738536,-0.11309038
0.82329607,-0.64377284,-0.3356177,-0.81987303,-0.093000755
0.86855185,-0.56772035,-0.3991717,-1.027003,-0.22549908
0.74154574,-0.755209,-0.36409265,-1.1610557,-0.34836596
0.7789862,-0.78120285,-0.3352437,-1.2778751,-0.25798097
0.6492674,-0.70960355,-0.35675603,-1.4156506,-0.25551185
0.6330352,-0.6664057,-0.2959781,-1.3465223,-0.3498479
0.5807154,-0.8446582,-0.40767875,-1.7828642,-0.3612841
0.44211787,-0.6263089,-0.21260063,-1.4725277,-0.121757194
0.39495134,-0.54948646,-0.17376803,-1.4552395,-0.11518932
0.13802479,-0.4111037,-0.04205298,-1.3586848,-0.023769617
0.04074319,-0.42779982,0.0046396907,-1.361005,0.0062213335
-0.0969711,-0.34978843,0.1941917,-1.2029307,0.17009059
-0.32689264,-0.2689768,0.30327576,-1.2105603,0.19764206
-0.41222626,-0.19694218,0.44611043,-0.9363149,0.38327378
-0.5987905,-0.14212734,0.49999893,-0.91024375,0.44176012
-0.7396648,-0.071276315,0.6290055,-0.68882227,0.6056192
-0.8228466,0.014819371,0.714565,-0.5398237,0.67055285
-0.9406022,0.02012568,0.7758959,-0.49645114,0.7073982
-0.9931119,0.04853401,0.78205925,-0.37492353,0.8258618
-1.1487525,0.0741786,0.82872957,-0.25924423,0.8621978
-1.2001796,0.093535155,0.87343687,-0.060285278,0.8932501
-1.1954087,0.036375605,0.8289429,-0.15968898,0.9003149
-1.2913965,-0.0948959,0.8272016,-0.15344521,0.84420955
-1.1992539,-0.13628532,0.74630016,-0.17203833,0.8225854
-1.0796026,-0.1692275,0.6547763,-0.05501332,0.84277344
-1.2004377,-0.1534699,0.6927623,0.007538348,0.80200887
-0.9463147,-0.2836787,0.43752813,-0.09659805,0.5952309
-0.98755586,-0.22223632,0.58499855,0.17172857,0.8058018
-0.90370005,-0.18083127,0.37727866,0.07850966,0.6024836
-0.7382816,-0.30250663,0.19719459,-0.0008227824,0.5270099
-0.5823233,-0.333141,0.05517222,-0.045660745,0.43526566
-0.50121987,-0.23655891,-0.13793294,-0.008796421,0.22218516
-0.3482474,-0.38756222,-0.12158644,0.051306795,0.39534962
-0.22894044,-0.28744787,-0.2652976,-0.12119802,0.24807446
-0.18682756,-0.1403342,-0.2937365,0.09698998,0.3576749
-0.058810975,-0.18524547,-0.30260402,0.13487214,0.3170956
0.048277963,-0.124537274,-0.51145667,0.018793639,0.19444148
0.12534732,-0.0010484135,-0.5612768,0.024744568,0.20067224
0.102752976,0.14912227,-0.67972744,-0.002962789,0.061618816
0.19694234,0.16505809,-0.63211805,0.108487405,0.12874293
0.26064473,0.39661336,-0.6681383,0.2242913,0.07096772
0.23766424,0.34842318,-0.74500287,-0.021450846,0.10533125
0.22631793,0.42684087,-0.8274987,0.00989727,-0.008261761
0.22553028,0.5003179,-0.7495739,0.008293824,0.003557954
0.15593508,0.63328815,-0.8369547,-0.053611357,0.024412226
0.2419608,0.55136526,-0.80671567,-0.06885011,-0.10897803
0.27907932,0.5414726,-0.76649237,-0.03316043,0.010181377
0.15083948,0.48045456,-0.6924152,-0.078335665,0.10040885
0.29535252,0.4745635,-0.754054,-0.15803981,-0.019849641
0.27101555,0.32192257,-0.59668833,-0.15697648,0.05186581
0.25077203,0.27009377,-0.64698756,-0.24329801,0.005694898
0.23954415,0.13062727,-0.714194,-0.43591943,-0.1745393
0.27490133,-0.0062923683,-0.6722031,-0.5159461,-0.041564923
0.25452143,-0.24094738,-0.5864221,-0.61891395,-0.07394503
0.40521997,-0.4038068,-0.7061014,-0.765289,-0.20081398
0.45538276,-0.44726637,-0.79115933,-0.8462234,-0.2811217
0.4807954,-0.5774534,-0.71703076,-0.8073998,-0.22706217
0.56181747,-0.8744785,-0.6759158,-0.91463333,-0.21645841
0.58758634,-0.8917911,-0.652342,-0.8094111,-0.22382626
0.6548868,-1.0422263,-0.5993717,-0.83957535,-0.27748474
0.5812596,-1.0904009,-0.46552253,-0.7756926,-0.09734524
0.6174124,-1.0534967,-0.41491422,-0.578008,-0.03318592
0.6768171,-0.9823527,-0.50559974,-0.50861883,-0.09515557
0.5443548,-0.94121426,-0.30716655,-0.34302354,0.09703638
0.6191577,-0.9206341,-0.24530905,-0.13281415,0.12269318
0.5657346,-0.74652827,-0.14703295,0.09146187,0.2855674
0.47028032,-0.5783251,-0.11215719,0.33542076,0.36791342
0.43345264,-0.3699257,-0.058565535,0.474772,0.39201513
0.2344365,-0.04719398,0.12045599,0.86494654,0.5229041
0.31901178,-0.08860966,0.20356265,0.91916436,0.6085769
0.12153417,0.35132548,0.42453632,1.4319403,0.9354925
-0.062776744,0.49523285,0.6759595,1.7280103,1.0110106
-0.110661246,0.89275503,0.58571184,1.8785951,1.0516899
-0.17762455,0.9878983,0.81136674,2.1262255,1.2424767
-0.35637403,1.218661,0.81965774,2.1731734,1.2246294
-0.3111138,1.4416361,0.99234897,2.548296,1.5067961
-0.47802493,1.6108727,0.9715126,2.4279177,1.4329487
-0.4851016,1.6394248,1.0309501,2.512416,1.4219248
-0.45979586,1.6749289,0.99753565,2.451621,1.4430044
-0.3769709,1.7120785,0.93616456,2.3567185,1.338187
-0.39568654,1.6392998,0.86015105,2.083533,1.1746823
-0.49472964,1.640064,0.80731046,1.9252714,1.0957934
-0.2705539,1.4886208,0.79649144,1.8062546,1.1084588
-0.33118826,1.3376426,0.69007784,1.4896164,0.96888185
-0.18557276,1.1947058,0.520499,1.1846751,0.7064385
-0.044125028,0.97145146,0.46722123,0.8664289,0.6343776
0.05542475,0.6201983,0.25549495,0.2396912,0.38349146
0.20015822,0.3502768,0.08585569,-0.16750823,0.019574024
0.28963664,0.19041952,-0.045607466,-0.42406443,-0.060861014
0.44605848,-0.2896972,-0.19424152,-0.97266054,-0.2893234
0.4741605,-0.42977306,-0.20915666,-1.2007754,-0.4161947
0.62280655,-0.70293486,-0.36709526,-1.5286878,-0.5478042
0.68295884,-0.9644001,-0.35649875,-1.7752717,-0.574773
0.5759078,-1.0618427,-0.44299623,-2.0364146,-0.80668855
0.72106194,-1.3278316,-0.56147134,-2.365328,-1.0074096
0.6206773,-1.4569207,-0.4574536,-2.3991966,-0.916557
0.677894,-1.4886419,-0.47137153,-2.4940927,-0.96586365
0.51002103,-1.4658823,-0.35692555,-2.4303682,-1.0690196
0.47388712,-1.4412414,-0.38978332,-2.4338648,-0.98090416
0.33414203,-1.397678,-0.3099082,-2.318803,-0.94455445
